"state_name","state_abbr","county_name","county_fips","votes_gop_2020","votes_dem_2020","total_votes_2020","per_gop_2020","per_dem_2020","per_point_diff_2020","votes_dem_2016","votes_gop_2016","total_votes_2016","per_dem_2016","per_gop_2016","per_point_diff_2016","total_votes_2012","votes_dem_2012","votes_gop_2012","per_dem_2012","per_gop_2012","per_point_diff_2012"
"Missouri","MO","Morgan County",29141,7442,1924,9487,0.784441867819121,0.202803836829345,0.581638030989776,1768,6757,8815,0.200567214974475,0.766534316505956,-0.56596710153148,8688,2773,5733,0.319175874769797,0.659875690607735,-0.340699815837937
"Missouri","MO","New Madrid County",29143,5447,1748,7250,0.751310344827586,0.241103448275862,0.510206896551724,1933,5270,7352,0.262921653971708,0.716811751904244,-0.453890097932535,7250,2814,4284,0.388137931034483,0.590896551724138,-0.202758620689655
"Missouri","MO","Newton County",29145,22120,5818,28405,0.778736138003873,0.204823094525612,0.573913043478261,4988,20546,26506,0.188183807439825,0.775145250132046,-0.586961442692221,25080,6425,18179,0.256180223285486,0.724840510366826,-0.46866028708134
"Missouri","MO","Nodaway County",29147,6865,2853,9893,0.693924997472961,0.288385727281917,0.405539270191044,2529,6379,9439,0.267930924886111,0.675813115796165,-0.407882190910054,8976,3172,5593,0.353386809269162,0.623106060606061,-0.269719251336898
"Missouri","MO","Oregon County",29149,3847,823,4739,0.811774635999156,0.173665330238447,0.638109305760709,865,3668,4664,0.185463121783877,0.786449399656947,-0.60098627787307,4421,1419,2886,0.320968106763176,0.652793485636734,-0.331825378873558
"Missouri","MO","Osage County",29151,6425,1037,7539,0.852235044435601,0.13755139938984,0.714683645045762,998,5845,7078,0.141000282565697,0.825798248092682,-0.684797965526985,6918,1472,5330,0.212778259612605,0.770453888407054,-0.557675628794449
"Missouri","MO","Ozark County",29153,4064,752,4864,0.835526315789474,0.154605263157895,0.680921052631579,724,3639,4501,0.160853143745834,0.808487002888247,-0.647633859142413,4453,1261,3080,0.283179878733438,0.691668538064226,-0.408488659330788
"Missouri","MO","Pemiscot County",29155,4120,1560,5735,0.718395815170009,0.272013949433304,0.446381865736704,1946,3964,6025,0.32298755186722,0.65792531120332,-0.3349377593361,6333,2671,3596,0.421759039949471,0.567819358913627,-0.146060318964156
"Missouri","MO","Perry County",29157,7657,1664,9447,0.810521858791151,0.176140573727109,0.634381285064042,1520,6907,8732,0.174072377462208,0.790998625744389,-0.616926248282181,7987,2184,5669,0.273444347063979,0.709778389883561,-0.436334042819582
"Missouri","MO","Pettis County",29159,13854,4783,19097,0.725454259831387,0.250458187149814,0.474996072681573,4322,12792,18045,0.239512330285398,0.708894430590191,-0.469382100304794,17171,5902,10840,0.34371906120785,0.631296954166909,-0.287577892959059
"Missouri","MO","Phelps County",29161,13480,5637,19568,0.688879803761243,0.288072363041701,0.400807440719542,4761,12699,18499,0.257365262987188,0.686469538893994,-0.429104275906806,18188,5798,11893,0.318781614251155,0.653892676489993,-0.335111062238839
"Missouri","MO","Pike County",29163,5863,1717,7695,0.761923326835607,0.223131903833658,0.538791423001949,1806,5274,7375,0.244881355932203,0.715118644067797,-0.470237288135593,7319,2581,4576,0.352643803798333,0.625222024866785,-0.272578221068452
"Missouri","MO","Platte County",29165,28917,27179,57270,0.504924044002095,0.474576567138118,0.0303474768639777,18915,24975,46641,0.405544478034347,0.535473081623464,-0.129928603589117,45547,19171,25617,0.420905877445276,0.562430017344721,-0.141524139899445
"Missouri","MO","Polk County",29167,11850,2885,15064,0.786643653744025,0.19151619755709,0.595127456186936,2630,10435,13709,0.191844773506456,0.761178787657743,-0.569334014151287,13119,3580,9252,0.272886652946109,0.705236679624971,-0.432350026678863
"Missouri","MO","Pulaski County",29169,10329,3740,14414,0.716594977105592,0.259469959761343,0.457125017344249,2918,9870,13443,0.217064643308785,0.734211113590716,-0.517146470281931,13571,4199,9092,0.309409770834868,0.669957998673642,-0.360548227838774
"Missouri","MO","Putnam County",29171,1984,361,2361,0.840321897501059,0.152901313002965,0.687420584498094,352,1936,2342,0.150298889837746,0.8266438941076,-0.676345004269855,2309,587,1673,0.254222607189259,0.724556084885232,-0.470333477695972
"Missouri","MO","Ralls County",29173,4396,1205,5662,0.776404097492052,0.212822324267043,0.563581773225009,1138,3969,5266,0.216103304215724,0.753703000379795,-0.537599696164071,5036,1736,3231,0.344718030182685,0.641580619539317,-0.296862589356632
"Missouri","MO","Randolph County",29175,8018,2485,10744,0.746276991809382,0.231291883842144,0.514985107967238,2283,7529,10309,0.221456979338442,0.730332718983413,-0.50887573964497,9944,3031,6667,0.304806918744972,0.670454545454545,-0.365647626709574
"Missouri","MO","Ray County",29177,8345,3109,11649,0.716370503905915,0.266889861790712,0.449480642115203,3088,7103,10835,0.285002307337333,0.65556068297185,-0.370558375634518,10346,4264,5805,0.412139957471487,0.561086410206843,-0.148946452735357
"Missouri","MO","Reynolds County",29179,2733,529,3298,0.828684050939964,0.160400242571255,0.668283808368708,540,2402,3032,0.178100263852243,0.79221635883905,-0.614116094986807,3196,1155,1927,0.361389236545682,0.602941176470588,-0.241551939924906
"Missouri","MO","Ripley County",29181,4839,833,5717,0.846422949099178,0.145705789749869,0.700717159349309,830,4520,5518,0.150416817687568,0.819137368611816,-0.668720550924248,5263,1396,3743,0.265247957438723,0.711191335740072,-0.445943378301349
"Missouri","MO","St. Charles County",29183,128389,89530,222017,0.578284545778026,0.403257408216488,0.175027137561538,68225,120899,199513,0.341957666918948,0.605970538260665,-0.264012871341717,185597,71798,110732,0.386848925359785,0.596626023049942,-0.209777097690157
"Missouri","MO","St. Clair County",29185,3932,988,4974,0.790510655408122,0.198632891033374,0.591877764374749,936,3501,4630,0.202159827213823,0.756155507559395,-0.553995680345572,4626,1460,3019,0.315607436230004,0.652615650670125,-0.337008214440121
"Missouri","MO","Ste. Genevieve County",29186,6630,2713,9484,0.699072121467735,0.286060733867566,0.413011387600169,2540,5495,8459,0.300271899751744,0.649603972100721,-0.349332072348977,8070,3813,4055,0.472490706319703,0.502478314745973,-0.0299876084262701
"Missouri","MO","St. Francois County",29187,20511,7044,28001,0.732509553230242,0.251562444198421,0.48094710903182,6250,17467,24714,0.252893097030023,0.706765396131747,-0.453872299101724,22590,8837,13248,0.391190792386012,0.586454183266932,-0.195263390880921
"Missouri","MO","St. Louis County",29189,199493,328151,536446,0.371878996208379,0.611713014916692,-0.239834018708314,280866,199081,503493,0.557834964934964,0.395399737434284,0.16243522750068,524628,294735,223102,0.561798074063908,0.425257515801673,0.136540558262235
"Missouri","MO","Saline County",29195,6451,2904,9519,0.677697237104738,0.305074062401513,0.372623174703225,2787,5977,9245,0.301460248783126,0.646511627906977,-0.345051379123851,9095,3785,5096,0.416162726772952,0.560307861462342,-0.14414513468939
"Missouri","MO","Schuyler County",29197,1606,373,2003,0.801797304043934,0.186220668996505,0.615576635047429,354,1505,1933,0.183135023279876,0.778582514226591,-0.595447490946715,1939,697,1174,0.359463641052089,0.605466735430634,-0.246003094378546
"Missouri","MO","Scotland County",29199,1560,388,1984,0.786290322580645,0.195564516129032,0.590725806451613,365,1525,1968,0.185467479674797,0.77489837398374,-0.589430894308943,1936,643,1246,0.332128099173554,0.643595041322314,-0.31146694214876
"Missouri","MO","Scott County",29201,13769,3753,17719,0.777075455725492,0.211806535357526,0.565268920367967,3574,13168,17244,0.207260496404546,0.76362792855486,-0.556367432150313,16999,5122,11623,0.301311841873051,0.683746102711924,-0.382434260838873
"Missouri","MO","Shannon County",29203,3165,706,3906,0.810291858678955,0.180747567844342,0.629544290834613,776,2966,3904,0.198770491803279,0.759733606557377,-0.560963114754098,3688,1300,2260,0.352494577006508,0.612798264642082,-0.260303687635575
"Missouri","MO","Shelby County",29205,2700,592,3350,0.805970149253731,0.176716417910448,0.629253731343284,606,2524,3252,0.186346863468635,0.776137761377614,-0.589790897908979,3232,966,2188,0.298886138613861,0.676980198019802,-0.378094059405941
"Missouri","MO","Stoddard County",29207,11484,1819,13426,0.855355280798451,0.135483390436467,0.719871890361984,1873,11077,13278,0.14106040066275,0.834237083898177,-0.693176683235427,12866,3153,9496,0.245064511114566,0.738069330017099,-0.493004818902534
"Missouri","MO","Stone County",29209,14800,3506,18483,0.800735811286047,0.189687821241141,0.611047990044906,2886,13149,16538,0.174507195549643,0.795078002176805,-0.620570806627162,15974,3920,11780,0.245398773006135,0.737448353574559,-0.492049580568424
"Missouri","MO","Sullivan County",29211,1974,478,2471,0.798866855524079,0.193443949817887,0.605422905706192,526,1884,2484,0.211755233494364,0.758454106280193,-0.546698872785829,2595,908,1610,0.34990366088632,0.620423892100193,-0.270520231213873
"Missouri","MO","Taney County",29213,20508,5339,26288,0.780127814972611,0.203096469872185,0.577031345100426,4367,18240,23399,0.186631907346468,0.779520492328732,-0.592888584982264,21608,5462,15713,0.252776749352092,0.727184376156979,-0.474407626804887
"Missouri","MO","Texas County",29215,9478,1716,11315,0.837649138311975,0.151657092355281,0.685992045956695,1728,8875,10935,0.158024691358025,0.811614083219022,-0.653589391860997,10764,2871,7618,0.266722408026756,0.707729468599034,-0.441007060572278
"Missouri","MO","Vernon County",29217,7155,1903,9185,0.778987479586282,0.207185628742515,0.571801850843767,1706,6526,8576,0.19892723880597,0.760960820895522,-0.562033582089552,8519,2580,5756,0.30285244747036,0.675666157999765,-0.372813710529405
"Missouri","MO","Warren County",29219,13222,4769,18375,0.71956462585034,0.259537414965986,0.460027210884354,3915,11109,15766,0.248319167829507,0.704617531396676,-0.45629836356717,14676,5219,9150,0.355614608885255,0.62346688470973,-0.267852275824475
"Missouri","MO","Washington County",29221,8047,1804,9976,0.806635926222935,0.180834001603849,0.625801924619086,1926,7047,9279,0.207565470417071,0.759456838021338,-0.551891367604268,8616,3402,5008,0.394846796657382,0.581244196843083,-0.186397400185701
"Missouri","MO","Wayne County",29223,4987,845,5878,0.848417829193603,0.143756379720994,0.70466144947261,946,4640,5738,0.164865806901359,0.808644126873475,-0.643778319972116,5718,1811,3790,0.316719132563833,0.662819167541098,-0.346100034977265
"Missouri","MO","Webster County",29225,14880,3573,18779,0.79237446083391,0.190265722349433,0.602108738484477,3173,12829,16690,0.190113840623128,0.768663870581186,-0.578550029958059,15421,4407,10702,0.285779132351988,0.69398871668504,-0.408209584333052
"Missouri","MO","Worth County",29227,877,215,1107,0.79223125564589,0.194218608852755,0.598012646793135,195,808,1046,0.186424474187381,0.772466539196941,-0.58604206500956,1048,341,664,0.325381679389313,0.633587786259542,-0.308206106870229
"Missouri","MO","Wright County",29229,7453,1168,8739,0.852843574779723,0.133653736125415,0.719189838654308,1166,6703,8086,0.14419985159535,0.828963640860747,-0.684763789265397,7956,1953,5831,0.245475113122172,0.732905982905983,-0.487430869783811
"Missouri","MO","St. Louis city",29510,21474,110089,133867,0.160412947178916,0.822375940298953,-0.661962993120037,101487,20281,127403,0.796582498057346,0.159187774228236,0.637394723829109,141135,116654,22617,0.826541963368406,0.160250823679456,0.66629113968895
"Montana","MT","Beaverhead County",30001,3923,1608,5661,0.692987104751811,0.28404875463699,0.408938350114821,1115,3243,4676,0.238451668092387,0.693541488451668,-0.455089820359281,4749,1347,3251,0.283638660770689,0.684565171615077,-0.400926510844388
"Montana","MT","Big Horn County",30003,2207,2491,4784,0.461329431438127,0.52069397993311,-0.0593645484949833,2061,1833,4148,0.496865959498553,0.441899710703954,0.0549662487945998,4561,2830,1655,0.620477965358474,0.362859022144267,0.257618943214207
"Montana","MT","Blaine County",30005,1469,1589,3117,0.471286493423163,0.509785049727302,-0.0384985563041386,1187,1259,2621,0.452880579931324,0.480351011064479,-0.0274704311331553,2832,1598,1169,0.564265536723164,0.412782485875706,0.151483050847458
"Montana","MT","Broadwater County",30007,3173,835,4097,0.774469123749085,0.203807664144496,0.570661459604589,566,2329,3097,0.182757507265095,0.752018082014853,-0.569260574749758,3005,761,2150,0.25324459234609,0.715474209650582,-0.462229617304493
"Montana","MT","Carbon County",30009,4468,2421,7101,0.629207153921983,0.340937896070976,0.288269257851007,1824,3729,5923,0.307952051325342,0.629579604929934,-0.321627553604592,5806,2126,3513,0.366172924560799,0.605063727178781,-0.238890802617981
"Montana","MT","Carter County",30011,775,74,864,0.896990740740741,0.0856481481481482,0.811342592592593,70,677,777,0.0900900900900901,0.871299871299871,-0.781209781209781,794,96,678,0.120906801007557,0.853904282115869,-0.732997481108312
"Montana","MT","Cascade County",30013,23315,15456,39885,0.584555597342359,0.387514103046258,0.197041494296101,12053,19343,33791,0.356692610458406,0.57243052883904,-0.215737918380634,33952,14949,18039,0.440298067860509,0.5313089066918,-0.0910108388312912
"Montana","MT","Chouteau County",30015,1891,991,2974,0.635843981170141,0.333221250840619,0.302622730329522,729,1676,2571,0.283547257876313,0.651886425515364,-0.368339167639051,2804,969,1751,0.345577746077033,0.624465049928673,-0.278887303851641
"Montana","MT","Custer County",30017,4205,1514,5883,0.714771375148734,0.257351691313955,0.457419683834778,1172,3638,5145,0.22779397473275,0.70709426627794,-0.479300291545189,5336,1824,3353,0.341829085457271,0.628373313343328,-0.286544227886057
"Montana","MT","Daniels County",30019,799,195,1014,0.787968441814596,0.192307692307692,0.595660749506903,167,729,952,0.175420168067227,0.765756302521008,-0.590336134453782,1001,236,735,0.235764235764236,0.734265734265734,-0.498501498501498
"Montana","MT","Dawson County",30021,3758,962,4837,0.77692784783957,0.198883605540624,0.578044242298946,786,3298,4297,0.182918315103561,0.76751221782639,-0.58459390272283,4417,1219,3024,0.275979171383292,0.684627575277338,-0.408648403894046
"Montana","MT","Deer Lodge County",30023,2186,2562,4891,0.446943365364956,0.523819259865058,-0.0768758945001022,2018,1736,4099,0.492315198828983,0.423517931202732,0.0687972676262503,4408,2829,1431,0.641787658802178,0.324637023593466,0.317150635208711
"Montana","MT","Fallon County",30025,1375,172,1575,0.873015873015873,0.109206349206349,0.763809523809524,154,1276,1474,0.104477611940299,0.865671641791045,-0.761194029850746,1399,236,1123,0.168691922802001,0.802716225875625,-0.634024303073624
"Montana","MT","Fergus County",30027,4869,1496,6531,0.74552135966927,0.229061399479406,0.516459960189864,1196,4235,5782,0.206848841231408,0.732445520581114,-0.525596679349706,6044,1628,4243,0.269358041032429,0.702018530774322,-0.432660489741893
"Montana","MT","Flathead County",30029,38321,20274,60258,0.635948753692456,0.336453251020611,0.299495502671844,13233,30079,46144,0.286776178918169,0.65185072815534,-0.365074549237171,42465,13534,27694,0.318709525491581,0.652160602849405,-0.333451077357824
"Montana","MT","Gallatin County",30031,31696,37044,71507,0.443257303480778,0.518047184191757,-0.0747898807109793,23879,23360,52169,0.457723935670609,0.447775498859476,0.00994843681113305,47113,21534,24051,0.457071296669709,0.510496041432301,-0.0534247447625921
"Montana","MT","Garfield County",30033,764,41,813,0.939729397293973,0.050430504305043,0.88929889298893,34,653,715,0.0475524475524476,0.913286713286713,-0.865734265734266,700,66,622,0.0942857142857143,0.888571428571429,-0.794285714285714
"Montana","MT","Glacier County",30035,1884,3610,5639,0.334101791097712,0.640184429863451,-0.306082638765739,3076,1598,4969,0.619038035822097,0.321593882068827,0.29744415375327,4287,2784,1391,0.649405178446466,0.324469325868906,0.32493585257756
"Montana","MT","Golden Valley County",30037,414,78,503,0.823061630218688,0.15506958250497,0.667992047713718,71,365,468,0.151709401709402,0.77991452991453,-0.628205128205128,479,110,351,0.22964509394572,0.732776617954071,-0.503131524008351
"Montana","MT","Granite County",30039,1419,638,2102,0.675071360608944,0.303520456707897,0.371550903901047,469,1185,1762,0.266174801362089,0.672531214528944,-0.406356413166856,1705,533,1107,0.312609970674487,0.649266862170088,-0.336656891495601
"Montana","MT","Hill County",30041,3957,2981,7182,0.550960735171262,0.415065441381231,0.135895293790031,2350,3446,6347,0.370253663147944,0.542933669450134,-0.17268000630219,6757,3372,3133,0.499038034630753,0.463667307976913,0.0353707266538404
"Montana","MT","Jefferson County",30043,5345,2625,8191,0.652545476742766,0.320473690636064,0.332071786106702,1975,4099,6535,0.302218821729151,0.627237949502678,-0.325019127773527,6490,2256,4042,0.347611710323575,0.622804314329738,-0.275192604006163
"Montana","MT","Judith Basin County",30045,1040,275,1344,0.773809523809524,0.204613095238095,0.569196428571429,232,867,1189,0.195121951219512,0.729184188393608,-0.534062237174096,1212,336,852,0.277227722772277,0.702970297029703,-0.425742574257426
"Montana","MT","Lake County",30047,9322,6916,16626,0.560688078912547,0.415974978948635,0.144713099963912,4703,7453,12898,0.364630175220964,0.577841525817956,-0.213211350596992,13156,5715,7084,0.434402553967771,0.538461538461538,-0.104058984493767
"Montana","MT","Lewis and Clark County",30049,21409,19743,42485,0.503919030245969,0.464705190067082,0.0392138401788867,14331,16665,33697,0.425290085170787,0.494554411371932,-0.0692643262011455,33032,15479,16673,0.468606200048438,0.504752966820053,-0.0361467667716154
"Montana","MT","Liberty County",30051,821,249,1083,0.758079409048938,0.229916897506925,0.528162511542013,205,695,949,0.216016859852476,0.732349841938883,-0.516332982086407,983,257,698,0.261444557477111,0.710071210579858,-0.448626653102747
"Montana","MT","Lincoln County",30053,8672,2835,11747,0.738231037711756,0.241338214012088,0.496892823699668,2040,6720,9250,0.220540540540541,0.726486486486487,-0.505945945945946,8869,2544,6045,0.286841808546623,0.681587552147931,-0.394745743601308
"Montana","MT","McCone County",30055,956,155,1128,0.847517730496454,0.13741134751773,0.710106382978723,154,858,1056,0.145833333333333,0.8125,-0.666666666666667,988,221,742,0.223684210526316,0.751012145748988,-0.527327935222672
"Montana","MT","Madison County",30057,4191,1771,6113,0.685588090953705,0.289710453132668,0.395877637821037,1175,3280,4708,0.249575191163976,0.696686491079014,-0.447111299915038,4511,1285,3115,0.284859232986034,0.690534249612059,-0.405675016626025
"Montana","MT","Meagher County",30059,833,258,1110,0.75045045045045,0.232432432432432,0.518018018018018,191,728,970,0.196907216494845,0.750515463917526,-0.55360824742268,972,269,670,0.276748971193416,0.689300411522634,-0.412551440329218
"Montana","MT","Mineral County",30061,1828,686,2563,0.713226687475614,0.267655091689426,0.445571595786188,515,1322,1974,0.260891590678825,0.669706180344478,-0.408814589665654,2009,698,1212,0.347436535589846,0.603285216525635,-0.255848680935789
"Montana","MT","Missoula County",30063,26347,43357,71986,0.366001722557164,0.602297668991193,-0.236295946434029,30740,21699,57271,0.536746346318381,0.37888285519722,0.157863491121161,59374,34380,23285,0.579041331222421,0.392175026105703,0.186866305116718
"Montana","MT","Musselshell County",30065,2423,413,2881,0.841027421034363,0.143353002429712,0.697674418604651,331,1961,2404,0.137687188019967,0.815723793677205,-0.678036605657238,2353,482,1792,0.204844878878028,0.761580960475988,-0.55673608159796
"Montana","MT","Park County",30067,6025,5280,11618,0.518591840247891,0.454467206059563,0.0641246341883284,3521,4872,9056,0.388803003533569,0.537985865724382,-0.149182862190813,8634,3728,4637,0.431781329627056,0.537062775075284,-0.105281445448228
"Montana","MT","Petroleum County",30069,298,39,351,0.849002849002849,0.111111111111111,0.737891737891738,30,276,319,0.0940438871473354,0.865203761755486,-0.77115987460815,298,49,240,0.164429530201342,0.805369127516778,-0.640939597315436
"Montana","MT","Phillips County",30071,1936,416,2386,0.811399832355407,0.174350377200335,0.637049455155071,315,1715,2147,0.146716348393107,0.798789007918025,-0.652072659524919,2228,471,1688,0.211400359066427,0.757630161579892,-0.546229802513465
"Montana","MT","Pondera County",30073,2031,903,2995,0.678130217028381,0.301502504173623,0.376627712854758,737,1786,2692,0.273774145616642,0.663447251114413,-0.389673105497771,2704,969,1666,0.35835798816568,0.61612426035503,-0.257766272189349
"Montana","MT","Powder River County",30075,970,154,1136,0.85387323943662,0.13556338028169,0.71830985915493,127,880,1047,0.121298949379179,0.840496657115568,-0.71919770773639,1019,170,833,0.166830225711482,0.817468105986261,-0.650637880274779
"Montana","MT","Powell County",30077,2355,752,3195,0.737089201877934,0.235367762128325,0.501721439749609,549,2017,2768,0.198338150289017,0.728684971098266,-0.530346820809249,2763,884,1798,0.319942091929063,0.650741947158885,-0.330799855229823
"Montana","MT","Prairie County",30079,603,126,744,0.810483870967742,0.169354838709677,0.641129032258065,100,555,686,0.145772594752187,0.809037900874636,-0.663265306122449,701,167,518,0.238231098430813,0.738944365192582,-0.500713266761769
"Montana","MT","Ravalli County",30081,19114,8763,28507,0.670501981969341,0.307398182902445,0.363103799066896,6166,14673,22063,0.279472419888501,0.665050083850791,-0.38557766396229,19797,6466,12817,0.326615143708643,0.647421326463606,-0.320806182754963
"Montana","MT","Richland County",30083,4800,875,5798,0.827871679889617,0.150914108313211,0.676957571576406,669,3885,4812,0.139027431421446,0.807356608478803,-0.668329177057357,4602,992,3479,0.215558452846588,0.755975662755324,-0.540417209908735
"Montana","MT","Roosevelt County",30085,1996,1910,4028,0.495531281032771,0.474180734856008,0.0213505461767627,1504,1722,3486,0.431440045897877,0.493975903614458,-0.0625358577165806,3618,2044,1503,0.564953012714207,0.415422885572139,0.149530127142067
"Montana","MT","Rosebud County",30087,2486,1199,3784,0.656976744186046,0.316860465116279,0.340116279069767,969,2211,3357,0.288650580875782,0.658623771224307,-0.369973190348525,3610,1478,2035,0.409418282548476,0.563711911357341,-0.154293628808864
"Montana","MT","Sanders County",30089,5660,1820,7652,0.739675901725039,0.23784631468897,0.501829587036069,1211,4268,5871,0.206268097428036,0.726963038664623,-0.520694941236587,5888,1716,3971,0.291440217391304,0.674422554347826,-0.382982336956522
"Montana","MT","Sheridan County",30091,1403,574,2030,0.691133004926108,0.282758620689655,0.408374384236453,476,1237,1825,0.260821917808219,0.677808219178082,-0.416986301369863,1920,661,1203,0.344270833333333,0.6265625,-0.282291666666667
"Montana","MT","Silver Bow County",30093,7745,10392,18827,0.411377277314495,0.551973229935731,-0.140595952621235,8545,6252,16122,0.530021089194889,0.387793077781913,0.142228011412976,16617,10782,5374,0.648853583679365,0.323403743154601,0.325449840524764
"Montana","MT","Stillwater County",30095,4462,1156,5741,0.777216512802648,0.201358648319108,0.575857864483539,904,3630,4816,0.187707641196013,0.753737541528239,-0.566029900332226,4560,1209,3237,0.265131578947368,0.709868421052632,-0.444736842105263
"Montana","MT","Sweet Grass County",30097,1840,549,2446,0.752248569092396,0.224448078495503,0.527800490596893,398,1580,2077,0.191622532498796,0.760712566201252,-0.569090033702455,2105,473,1584,0.224703087885986,0.75249406175772,-0.527790973871734
"Montana","MT","Teton County",30099,2608,1007,3695,0.705818673883627,0.272530446549391,0.433288227334235,803,2152,3143,0.255488386891505,0.684696150174992,-0.429207763283487,3250,1073,2091,0.330153846153846,0.643384615384615,-0.313230769230769
"Montana","MT","Toole County",30101,1596,467,2123,0.751766368346679,0.219971738106453,0.531794630240226,399,1495,2018,0.197720515361744,0.740832507433102,-0.543111992071358,2102,582,1440,0.276879162702188,0.685061845861085,-0.408182683158896
"Montana","MT","Treasure County",30103,373,78,460,0.810869565217391,0.169565217391304,0.641304347826087,59,350,441,0.133786848072562,0.793650793650794,-0.659863945578231,453,114,317,0.251655629139073,0.699779249448124,-0.448123620309051
"Montana","MT","Valley County",30105,3135,1030,4272,0.733848314606742,0.241104868913858,0.492743445692884,886,2697,3860,0.229533678756477,0.698704663212435,-0.469170984455959,3860,1386,2337,0.359067357512953,0.605440414507772,-0.246373056994819
"Montana","MT","Wheatland County",30107,823,225,1068,0.77059925093633,0.210674157303371,0.559925093632959,179,698,932,0.19206008583691,0.748927038626609,-0.5568669527897,989,272,690,0.275025278058645,0.697674418604651,-0.422649140546006
"Montana","MT","Wibaux County",30109,516,77,598,0.862876254180602,0.12876254180602,0.734113712374582,55,460,533,0.103189493433396,0.863039399624766,-0.75984990619137,544,25,421,0.0459558823529412,0.773897058823529,-0.727941176470588
"Montana","MT","Yellowstone County",30111,50772,30679,83821,0.605719330478042,0.366006132114864,0.239713198363179,21117,38675,64675,0.326509470429068,0.597989949748744,-0.271480479319675,68561,26275,40421,0.383235367045405,0.589562579308937,-0.206327212263532
"Nebraska","NE","Adams County",31001,10085,4213,14653,0.688254964853614,0.287517914420255,0.400737050433358,3272,9205,13172,0.248405709079866,0.698830853325235,-0.450425144245369,12451,3991,8235,0.320536503092121,0.661392659224159,-0.340856156132038
"Nebraska","NE","Antelope County",31003,3093,452,3583,0.863243092380687,0.126151269885571,0.737091822495116,381,2717,3220,0.11832298136646,0.843788819875776,-0.725465838509317,3209,571,2585,0.177937052041134,0.805546899345591,-0.627609847304456
"Nebraska","NE","Arthur County",31005,260,21,285,0.912280701754386,0.0736842105263158,0.83859649122807,16,237,263,0.0608365019011407,0.901140684410646,-0.840304182509506,261,30,227,0.114942528735632,0.869731800766284,-0.754789272030651
"Nebraska","NE","Banner County",31007,362,43,411,0.880778588807786,0.104622871046229,0.776155717761557,18,355,390,0.0461538461538462,0.91025641025641,-0.864102564102564,402,55,339,0.13681592039801,0.843283582089552,-0.706467661691542
"Nebraska","NE","Blaine County",31009,280,35,317,0.883280757097792,0.110410094637224,0.772870662460568,30,273,313,0.0958466453674121,0.87220447284345,-0.776357827476038,301,29,268,0.0963455149501661,0.890365448504983,-0.794019933554817
"Nebraska","NE","Boone County",31011,2653,499,3226,0.82238065716057,0.154680719156851,0.66769993800372,414,2299,2867,0.144401813742588,0.801883501918382,-0.657481688175793,2799,615,2136,0.219721329046088,0.763129689174705,-0.543408360128617
"Nebraska","NE","Box Butte County",31013,4002,1051,5200,0.769615384615385,0.202115384615385,0.5675,953,3550,4761,0.200168031926066,0.745641671917664,-0.545473639991598,4541,1634,2795,0.359832635983264,0.615503193129267,-0.255670557146003
"Nebraska","NE","Boyd County",31015,1010,135,1155,0.874458874458874,0.116883116883117,0.757575757575758,128,978,1142,0.112084063047285,0.856392294220666,-0.74430823117338,1047,186,852,0.177650429799427,0.813753581661891,-0.636103151862464
"Nebraska","NE","Brown County",31017,1470,191,1684,0.8729216152019,0.113420427553444,0.759501187648456,153,1380,1579,0.0968967701076631,0.873970867637745,-0.777074097530082,1545,223,1298,0.144336569579288,0.840129449838188,-0.6957928802589
"Nebraska","NE","Buffalo County",31019,16640,6350,23711,0.701783982118004,0.267808190291426,0.433975791826578,4690,14424,20477,0.22903745665869,0.704400058602334,-0.475362601943644,19057,5266,13378,0.276328908012804,0.701999265361809,-0.425670357349006
"Nebraska","NE","Burt County",31021,2580,1063,3739,0.690024070607114,0.284300615137737,0.405723455469377,928,2360,3523,0.26341186488788,0.669883621913142,-0.406471757025263,3343,1280,2016,0.382889620101705,0.603051151660185,-0.22016153155848
"Nebraska","NE","Butler County",31023,3542,873,4518,0.783975210270031,0.193227091633466,0.590748118636565,690,3068,3914,0.176290240163516,0.783852835973429,-0.607562595809913,3818,1028,2729,0.26925091671032,0.714772132006286,-0.445521215295966
"Nebraska","NE","Cass County",31025,10121,4737,15326,0.660381051807386,0.309082604723998,0.351298447083388,3461,8388,12609,0.274486477912602,0.665239114917916,-0.390752637005314,11952,4298,7453,0.359605087014726,0.623577643908969,-0.263972556894244
"Nebraska","NE","Cedar County",31027,4174,725,5015,0.832303090727816,0.14456630109671,0.687736789631107,572,3533,4360,0.131192660550459,0.810321100917431,-0.679128440366972,4260,952,3231,0.223474178403756,0.758450704225352,-0.534976525821596
"Nebraska","NE","Chase County",31029,1740,226,2000,0.87,0.113,0.757,171,1621,1851,0.0923824959481361,0.875742841707185,-0.783360345759049,1849,252,1573,0.136289886425095,0.850730124391563,-0.714440237966468
"Nebraska","NE","Cherry County",31031,2844,373,3269,0.869990822881615,0.114102171918018,0.755888650963597,317,2623,3082,0.102855288773524,0.851070733290071,-0.748215444516548,3052,436,2557,0.142857142857143,0.83781127129751,-0.694954128440367
"Nebraska","NE","Cheyenne County",31033,3813,855,4776,0.798366834170854,0.179020100502513,0.619346733668342,702,3610,4569,0.153644123440578,0.790107244473627,-0.636463121033049,4197,983,3134,0.234214915415773,0.746723850369311,-0.512508934953538
